,author_first,unit_city_code,unitnum,unitdiff
33363,王霞,1200.0,2,南开大学;河北工业大学;
33364,王霞,2102.0,2,东北财经大学;大连交通大学;
33365,王霞,2201.0,2,吉林大学;东北师范大学;
33366,王霞,2301.0,2,哈尔滨工程大学;黑龙江省图书馆;
33367,王霞,3100.0,3,同济大学;华东师范大学;上海财经大学;
33368,王霞,3201.0,6,南京理工大学;南京大学;南京航空航天大学;南京师范大学;南京博物院;南京图书馆;
33369,王霞,3301.0,2,浙江大学;杭州电子科技大学;
33370,王霞,3302.0,2,浙江宁波职业技术学院;宁波职业技术学院;
33371,王霞,3701.0,3,山东财经大学;山东省水利厅;山东大学;
33372,王霞,4101.0,2,河南解放军信息工程大学;郑州轻工业学院;
33373,王霞,4107.0,2,河南师范大学;新乡学院;
33374,王霞,4201.0,4,华中科技大学;武汉轻工大学;武汉大学;华中师范大学;
33375,王霞,4301.0,2,湖南大学;湖南省委党校;
33376,王霞,4303.0,2,湘潭大学;湖南科技大学;
33377,王霞,4401.0,3,中山大学;华南师范大学;广州大学;
33378,王霞,5101.0,4,西南财经大学;西南交通大学;成都体育学院;成都理工大学;
33379,王霞,5301.0,4,云南师范大学;云南旅游职业学院;云南广播电视台;云南电视台;
33380,王霞,6101.0,2,西北政法大学;陕西师范大学;
33381,王霞,6301.0,2,青海省委党校;青海警官职业学院;
33382,王霞,6501.0,2,新疆大学;新疆财经大学;
33383,王霞娟,1402.0,2,大同大学;山西大同大学;
33384,王霰,4301.0,2,长沙市教育局幼儿园;长沙市教委幼儿园;
33385,王露,1100.0,3,中国科学院;北京市建委住房保障办公室;中华女子学院;
33386,王露,3301.0,2,杭州国际城市学研究中心;浙江大学;
33387,王青,1100.0,14,国务院;中国科学院;中国社会科学院;北京师范大学;中国人民大学;中国医学科学院;清华大学;中国青年出版社;中国科学技术信息研究所;北京监狱学会;首都师范大学;北京大学;中央电视台;中国新闻出版研究院;
33388,王青,2101.0,2,辽宁大学;东北大学;
33389,王青,3100.0,4,上海交通大学;华东师范大学;上海海关高等专科学校;上海体育学院;
33390,王青,3201.0,5,南京师范大学;南京邮电大学;南京大学;南京农业大学;南京市城市规划编制;
33391,王青,3701.0,4,山东师范大学;山东大学;山东交通学院;山东政法学院;
33392,王青,6101.0,3,西安交通大学;西安体育学院;西安音乐学院;
33393,王青云,1100.0,4,中国人民大学;国家发展和改革委员会;国家图书馆;国家发展与改革委员会;
33394,王青云,4202.0,3,湖北理工学院;黄石高等专科学校;湖北黄石高等专科学校;
33395,王青林,1100.0,2,人民出版社;新华文摘;
33396,王靓,1100.0,2,北京交通大学;北京外国语大学;
33397,王靖,1100.0,4,北京大学;北京邮电大学;辽宁省大连市北京小学大连经济技术开发区华润海中国分校;中国教育电视台;
33398,王靖,2201.0,2,吉林大学;东北师范大学;
33399,王靖,3202.0,3,无锡商业职业技术学院;江南大学;江苏无锡商业职业技术学院;
33400,王靖,6201.0,2,兰州市西北师范大学;西北师范大学;
33401,王靖华,1100.0,2,首都经济贸易大学;北京大学;
33402,王静,1100.0,36,首都经济贸易大学;北京师范大学;中国建筑第八工程局有限公司;中国建筑第八工程局博士后科研流动站;中国社会科学院;中央财经大学;中国土地勘测规划院;中国农业大学;中国人民大学;中国科学院;中国气象局;中国青年政治学院;国家行政学院;中央党校;北京联合大学;北京语言大学;中国传媒大学;清华大学;中央民族大学;成都图书馆;北京外国语大学;中国建筑第八工程局博士后科研工作站;中国建筑第八工程局;北方工业大学;首都师范大学;北京体育大学;首都体育学院;北京科技大学;中国地质大学;中央电视台;北京青年政治学院;中国人民公安大学;科技部;国土资源部;国家海洋局;北京出版;
33403,王静,1200.0,9,南开大学;天津农学院;天津外国语大学;天津社会科学院;天津师范大学;天津大学;天津科技大学;天津财经大学;天津银监局;
33404,王静,1301.0,2,河北女子职业技术学院;河北师范大学;
33405,王静,1302.0,2,唐山市委党校;华北理工大学;
33406,王静,1306.0,2,河北大学;保定电视台;
33407,王静,2102.0,5,东北财经大学;大连海事大学;大连工业大学;大连理工大学;辽宁师范大学;
33408,王静,2301.0,6,黑龙江大学;哈尔滨理工大学;黑龙江省畜产公司;黑龙江科技大学;哈尔滨师范大学;哈尔滨工业大学;
33409,王静,3100.0,16,上海国际问题研究院;上海商学院;上海财经大学;上海交通大学;上海海事大学;华东师范大学;同济大学;复旦大学;华东理工大学;上海外国语大学;上海大学;上海立信会计金融学院;上海工程技术大学;上海师范大学;上海市高级人民法院;上海市宝山区规划局党委;
33410,王静,3201.0,8,南京财经大学;东南大学;南京大学;南京师范大学;南京理工大学;河海大学;南京信息工程大学;江苏省南京市中级人民法院;
33411,王静,3203.0,2,江苏师范大学;中国矿业大学;
33412,王静,3301.0,3,浙江大学;浙江科技学院;杭州应用工程技术学院;
33413,王静,3302.0,3,宁波大学;宁波市委党校;浙江宁波天一阁博物馆;
33414,王静,3401.0,2,中国科学技术大学;安徽医科大学;
33415,王静,3601.0,3,江西财经大学;南昌市博物馆;江西南昌市博物馆;
33416,王静,3701.0,4,山东财经大学;山东建筑大学;山东大学;山东师范大学;
33417,王静,4101.0,2,郑州工程技术学院;河南省高级人民法院;
33418,王静,4201.0,8,武汉理工大学;中南民族大学;武汉科技大学;华中师范大学;武汉大学;武汉市硚口区委组织部;武汉体育学院;中南财经政法大学;
33419,王静,4301.0,2,国防科学技术大学;湖南大学;
33420,王静,4401.0,5,华南师范大学;广东第二师范学院;中山大学;暨南大学;广东省高级人民法院;
33421,王静,5000.0,4,重庆大学;西南大学;重庆建筑工程职业学院;重庆工商大学;
33422,王静,5101.0,7,四川大学;四川省社会科学院;电子科技大学;西南财经大学;四川师范大学;西南民族大学;西南交通大学;
33423,王静,6101.0,7,陕西师范大学;西北政法大学;长安大学;西安财经学院;西安交通大学;西北大学;西安电子科技大学;
33424,王静,6104.0,2,西北农林科技大学;咸阳师范学院;
33425,王静,6501.0,2,新疆师范大学;新疆大学;
33426,王静一,4401.0,2,中山大学;广东财经大学;
33427,王静文,1100.0,3,首都经济贸易大学;北京林业大学;清华大学;
33428,王静波,4401.0,3,广东食品药品职业学院;广东医药学校;广东药科职业技术学院;
33429,王静磊,3406.0,2,安徽省淮北市纪委;安徽省淮北市纪委政策法规研究室;
33430,王静萍,3201.0,2,南京大学;南京晓庄学院;
33431,王静静,3201.0,2,南京钟山学院;南京大学;
33432,王非,1100.0,3,北京大学;中国音乐学院;北京艺术状态杂志;
33433,王非,6101.0,3,长安大学;西安交通大学;西安美术学院;
33434,王革,1100.0,4,中国科学技术促进发展研究中心;中国地质大学;中国高等教育学会;中国高教研究杂志主编;
33435,王革,1200.0,3,天津工业大学;南开大学;天津理工大学;
33436,王韧,1100.0,3,清华大学;北京大学;首都经济贸易大学;
33437,王韧,4301.0,2,湖南商学院;中南大学;
33438,王韧,4401.0,2,华南师范大学;广东省科学技术厅;
33439,王韧,5000.0,2,重庆大学;重庆工商大学;
33440,王韬,1100.0,4,北京海关关税处;北京大学;北京师范大学;北京建筑大学;
33441,王韬,3100.0,2,上海市财政科研所;复旦大学;
33442,王顶明,1100.0,2,清华大学;教育部;
33443,王顺,1100.0,2,中国农业大学;中国教育电视台;
33444,王顺久,1100.0,2,中国气象局;北京师范大学;
33445,王顺达,5000.0,2,重庆市委党校;重庆市委;
33446,王颖,1100.0,34,北京师范大学;中国银行;中国人民大学;对外经济贸易大学;首都经济贸易大学;中国科学院;中国人民银行;地表过程与资源生态国家重点实验室北京师范大学;北京环境交易所研究部;中国社会科学院;北京理工大学;北京市第九十六中学;解放军医学图书馆;北京青年政治学院;中国作家协会;北京大学;中国城市规划设计研究院;北京和利时系统工程股份有限公司;中华女子学院;首都师范大学;中央财经大学;中国传媒大学;中央教科所;清华大学;北京邮电大学;中国环境科学研究院;北京航空航天大学;中国铁路通信信号集团;中国人寿保险;中国人民财产保险;中国石油;人民教育出版社;中央文献研究室;群众出版社;
33447,王颖,1200.0,7,天津大学;天津外国语大学;天津农学院;天津理工大学;南开大学;河北工业大学;天津银监局;
33448,王颖,1301.0,2,河北人民出版社;河北师范大学;
33449,王颖,1306.0,2,保定电视台;河北金融学院;
33450,王颖,2101.0,5,东北大学;沈阳师范大学;辽宁大学;沈阳出版社;沈阳大学;
33451,王颖,2102.0,2,大连海事大学;东北财经大学;
33452,王颖,2201.0,6,东北师范大学;长春大学;吉林大学;吉林省高等学校;吉林工商学院;吉林艺术学院;
33453,王颖,2301.0,5,哈尔滨商业大学;哈尔滨理工大学;哈尔滨师范大学;黑龙江省委党校;哈尔滨学院;
33454,王颖,3100.0,15,上海师范大学;上海交通大学;华东理工大学;上海海洋大学;华东政法大学;上海社会科学院;复旦大学;上海同济城市规划设计研究院;上海市第二中级人民法院;上海财经大学;上海文广新闻传媒集团;上海国家会计学院;华东师范大学;上海外国语大学;上海现代建筑设计;
33455,王颖,3201.0,9,江苏海事技术学院;南京航空航天大学;河海大学;东南大学;南京大学;南京艺术学院;江苏建康职业学院;南京师范大学;江苏海事职业技术学院;
33456,王颖,3301.0,5,杭州电子科技大学;浙江传媒学院;浙江工业大学;浙江大学;中国计量大学;
33457,王颖,3401.0,2,安徽审计职业学院;安徽建筑大学;
33458,王颖,3701.0,6,山东大学;山东艺术学院;山东师范大学;山东省高级法院;山东省委党校;济南大学;
33459,王颖,3702.0,2,中国海洋大学;青岛市宗教事务局;
33460,王颖,4201.0,5,中南财经政法大学;湖北大学;武汉大学;中南民族大学;武汉工程大学;
33461,王颖,4301.0,2,中南大学;湖南师范大学;
33462,王颖,4401.0,7,广东金融学院;暨南大学;华南师范大学;广州中医药大学;武警广州指挥学院;广州武警指挥学院;广州大学;
33463,王颖,4403.0,2,深圳大学;深圳广播电影集团;
33464,王颖,5301.0,2,云南省应用技术研究院;云南大学;
33465,王颖,6101.0,7,西安交通大学;西安音乐学院;西北大学;西安财经学院;西安外国语大学;西北政法大学;西安工业大学;
33466,王颖,6401.0,2,北方民族大学;宁夏大学;
33467,王飏,3205.0,2,苏州大学;共青团苏州市委;
33468,王飏,4301.0,2,湖南财政经济学院;湖南师范大学;
33469,王飚,1100.0,4,中国社会科学院;中国出版科学研究所;国家统计局;中国新闻出版研究院;
33470,王飞,1100.0,17,对外经济贸易大学;中央民族大学;中国人民大学;中国地质大学;北京交通大学;首都师范大学;北京体育大学;北京市西城区委;中国城市规划设计研究院;中国农业银行;中国社会科学院;首都经济贸易大学;中国银监会;中国人民银行;中国银监会政策法规部;中国银监会政策法规部规章制度处;清华大学;
33471,王飞,1200.0,2,中国民航大学;南开大学;
33472,王飞,1301.0,2,河北行政学院;河北建筑科技学院;
33473,王飞,2301.0,2,哈尔滨理工大学;哈尔滨体育学院;
33474,王飞,3100.0,2,华东师范大学;华东政法大学;
33475,王飞,3201.0,10,南京大学;南京师范大学;南京市社会科学院;江苏警官学院;东南大学;南京市栖霞区第一实验幼儿园;南京政治学院;江苏省科学技术情报研究所;南京信息工程大学;河海大学;
33476,王飞,3211.0,2,江苏大学;句容市实验高级中学;
33477,王飞,3601.0,2,华东交通大学;江西省委党校;
33478,王飞,3701.0,2,山东师范大学;山东大学;
33479,王飞,4201.0,2,武汉体育学院;武汉大学;
33480,王飞,4301.0,2,湖南税务专科学校;湖南师范大学;
33481,王飞,4401.0,2,中山大学;广东省青少年事业研究与发展中心;
33482,王飞,5301.0,3,云南财经大学;云南大学;云南师范大学;
33483,王飞跃,1100.0,2,中国科学院;北京大学;
33484,王飞跃,4301.0,3,中南大学;国防科学技术大学;长沙市中级人民法院;
33485,王飞飞,5000.0,2,重庆工商大学;西南大学;
33486,王飞鹏,1100.0,2,首都经济贸易大学;中国劳动保障科学研究院;
33487,王馨,1100.0,3,北京理工大学;中国人民银行;北京大学;
33488,王馨,5000.0,2,西南大学;西南政法大学;
33489,王骁,1100.0,4,北京大学;北京师范大学;国际关系学院;中国政法大学;
33490,王骏,1100.0,4,清华大学;北京大学;北京师范大学;中央文献研究室;
33491,王骏,3100.0,4,上海外国语大学;上海交通大学;同济大学;华东师范大学;
33492,王骏,3201.0,3,江苏经贸职业技术学院;东南大学;南京财经大学;
33493,王骏,5000.0,2,重庆市委党校;重庆市中国化马克思主义研究中心;
33494,王骏,5301.0,2,云南财经大学;云南大学;
33495,王骥洲,3701.0,2,山东大学;山东财经大学;
33496,王高山,3701.0,2,山东财经大学;山东师范大学;
33497,王高峰,3401.0,2,安徽医科大学;中国科学技术大学;
33498,王鲁宁,1100.0,2,中国地质大学;国家税务总局;
33499,王鲁宁,3701.0,2,济南市社会科学院;济南社会科学院;
33500,王鲁湘,1100.0,3,中国国家画院;北京凤凰岭书院;清华大学;
33501,王鸣,2101.0,2,沈阳航空航天大学;沈阳师范大学;
33502,王鸣野,1100.0,2,中国社会科学院;中国石油;
33503,王鸾凤,4201.0,2,武汉大学;湖北大学;
33504,王鸿,1100.0,2,中国华融资产管理公司;审计署;
33505,王鸿,3100.0,3,华东师范大学;上海社会科学院;上海立信会计金融学院;
33506,王鸿,3201.0,2,南京大学;南京理工大学;
33507,王鸿,5101.0,2,西南交通大学;西南财经大学;
33508,王鸿博,1100.0,2,北京大学;北方工业大学;
33509,王鸿滨,3100.0,2,上海师范大学;复旦大学;
33510,王鸿生,3100.0,2,上海大学;同济大学;
33511,王鸿雁,1100.0,6,工商银行;北京工商大学;北京化工大学;北京市颐和园管理处研究室;中国科学院;中国石化;
