city_name,city_code,year,temp,gtemp,rain,wind,sunshine,humidity
拉萨市,5401.0,2017,0.10645161290322563,1.3741935483870964,0.0,1.7258064516129032,8.406451612903224,21.096774193548384
揭阳市,4452.0,2017,16.819354838709675,19.783870967741933,0.3258064516129033,1.7225806451612906,4.354838709677418,78.5806451612903
攀枝花市,5104.0,2017,14.47741935483871,15.577419354838712,0.016129032258064516,1.0903225806451615,8.854838709677422,51.225806451612904
文山壮族苗族自治州,5326.0,2017,11.490322580645158,13.780645161290323,0.8516129032258064,2.6903225806451614,2.648387096774194,85.74193548387096
新乡市,4107.0,2017,1.816129032258064,2.4161290322580644,0.4032258064516129,1.829032258064516,3.2548387096774194,65.35483870967742
新余市,3605.0,2017,9.24516129032258,9.829032258064515,1.0580645161290323,1.1419354838709677,2.496774193548388,75.83870967741936
无锡市,3202.0,2017,5.9483870967741925,6.793548387096775,2.0,2.1645161290322585,4.1000000000000005,76.74193548387096
日喀则地区,5423.0,2017,-3.02258064516129,-2.5645161290322585,0.00967741935483871,1.706451612903226,8.864516129032257,23.322580645161292
日照市,3711.0,2017,1.9387096774193544,2.1161290322580637,1.2741935483870968,3.3645161290322583,4.916129032258065,63.0
昆明市,5301.0,2017,10.167741935483873,11.896774193548387,0.6741935483870968,2.3193548387096783,8.21935483870968,70.6774193548387
昌吉回族自治州,6523.0,2017,-18.658064516129038,-4.919354838709675,0.04838709677419355,1.3870967741935492,1.9903225806451612,80.5806451612903
昌都地区,5421.0,2017,-1.22258064516129,-1.9806451612903229,0.0064516129032258064,1.3032258064516125,6.932258064516129,28.483870967741932
昭通市,5306.0,2017,5.3193548387096765,10.061290322580644,0.0,1.7290322580645159,5.596774193548387,70.06451612903226
晋中市,1407.0,2017,-2.5032258064516135,-1.929032258064516,0.06451612903225806,1.6483870967741934,6.003225806451613,54.516129032258064
晋城市,1405.0,2017,0.28387096774193554,1.2290322580645159,0.38387096774193546,1.5225806451612904,5.2,56.774193548387096
普洱市,5308.0,2017,15.219354838709679,17.2,2.338709677419355,0.8290322580645162,7.338709677419355,79.4193548387097
景德镇市,3602.0,2017,8.970967741935484,9.993548387096777,1.9548387096774196,0.6645161290322582,3.4935483870967743,75.35483870967742
曲靖市,5303.0,2017,10.24516129032258,11.40967741935484,0.3,2.4806451612903224,6.345161290322581,69.25806451612904
朔州市,1406.0,2017,-7.299999999999999,-5.7645161290322555,0.0,1.7161290322580645,5.654838709677419,46.935483870967744
朝阳市,2113.0,2017,-7.393548387096773,-7.625806451612905,0.12903225806451613,2.183870967741936,4.812903225806451,49.354838709677416
本溪市,2105.0,2017,-8.964516129032258,-5.016129032258063,0.7709677419354838,2.0129032258064514,6.474193548387097,60.58064516129032
来宾市,4513.0,2017,13.993548387096775,15.425806451612909,1.9741935483870967,1.8193548387096772,2.9612903225806453,80.0
杭州市,3301.0,2017,7.270967741935485,7.764516129032258,2.312903225806452,2.167741935483872,3.8483870967741938,73.6774193548387
松原市,2207.0,2017,-13.716129032258065,-12.000000000000002,0.1258064516129032,2.032258064516129,5.696774193548388,66.74193548387096
林芝地区,5426.0,2017,1.5000000000000002,5.541935483870968,0.04838709677419355,1.8548387096774188,5.493548387096776,47.58064516129032
果洛藏族自治州,6326.0,2017,-9.461290322580648,-7.241935483870969,0.10967741935483873,1.8064516129032264,6.635483870967742,49.87096774193547
枣庄市,3704.0,2017,1.4064516129032263,3.061290322580643,1.261290322580645,1.3193548387096772,5.048387096774194,68.35483870967742
柳州市,4502.0,2017,14.080645161290324,15.5258064516129,2.6645161290322585,1.3419354838709676,3.161290322580645,72.96774193548387
株洲市,4302.0,2017,8.125806451612902,9.258064516129028,1.316129032258064,2.42258064516129,2.4322580645161285,81.51612903225806
桂林市,4503.0,2017,11.825806451612909,12.603225806451613,1.6096774193548389,2.161290322580645,1.9161290322580644,68.09677419354838
